0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
23.0,30.0,1710.0,48.0,81.0,163.0,409.0,4489.0,85.0,8155.0,2500.0,4090.0,451.0,77.0,663.0,8261.0,332.0,152.0,1736.0,2799.0,3652.0,926.0,1499.0,849.0,1811.0,74.0,586.0,125.0,2625.0,2496.0
36.0,37.0,2077.0,53.0,89.0,175.0,500.0,5181.0,108.0,10710.0,3551.0,5241.0,615.0,105.0,847.0,24276.0,312.0,220.0,2223.0,3402.0,4409.0,1075.0,1727.0,1021.0,2066.0,116.0,683.0,159.0,3325.0,3118.0
27.0,20.0,1751.0,25.0,59.0,161.0,487.0,4556.0,94.0,7694.0,3145.0,3582.0,626.0,76.0,726.0,13200.0,280.0,243.0,1953.0,2247.0,2607.0,825.0,1343.0,703.0,1319.0,94.0,584.0,126.0,2233.0,1936.0
22.0,28.0,1813.0,38.0,80.0,114.0,445.0,4679.0,74.0,6187.0,2765.0,2849.0,449.0,67.0,520.0,8402.0,235.0,134.0,1874.0,1907.0,2407.0,869.0,1322.0,612.0,1042.0,57.0,550.0,130.0,1728.0,1637.0
14.0,23.0,2053.0,23.0,45.0,131.0,542.0,4839.0,61.0,5465.0,2674.0,2583.0,532.0,54.0,415.0,10733.0,206.0,196.0,1818.0,1694.0,2170.0,1044.0,1460.0,645.0,1075.0,59.0,659.0,101.0,1401.0,1402.0
16.0,25.0,1775.0,32.0,52.0,97.0,363.0,4690.0,49.0,4626.0,2509.0,2030.0,421.0,41.0,421.0,5684.0,265.0,182.0,1788.0,1360.0,1718.0,831.0,1271.0,513.0,800.0,50.0,496.0,139.0,1154.0,1115.0
17.0,22.0,1886.0,28.0,56.0,87.0,385.0,4564.0,48.0,4156.0,2304.0,1813.0,403.0,52.0,363.0,4584.0,280.0,155.0,1882.0,1235.0,1540.0,782.0,1089.0,553.0,744.0,50.0,455.0,169.0,1045.0,1058.0
17.0,16.0,1774.0,24.0,94.0,109.0,386.0,4260.0,52.0,4799.0,2237.0,2292.0,455.0,63.0,430.0,4826.0,207.0,156.0,1794.0,1589.0,2014.0,837.0,1383.0,561.0,984.0,46.0,512.0,129.0,1425.0,1469.0
18.0,24.0,4828.0,18.0,68.0,103.0,444.0,4779.0,80.0,5061.0,2650.0,2539.0,504.0,60.0,448.0,5512.0,194.0,149.0,1981.0,1665.0,2006.0,937.0,1578.0,704.0,1029.0,71.0,566.0,147.0,1516.0,1549.0
16.0,25.0,2042.0,24.0,69.0,89.0,397.0,4702.0,52.0,3837.0,2529.0,1751.0,408.0,50.0,317.0,4040.0,208.0,134.0,1758.0,1135.0,1268.0,833.0,1208.0,494.0,609.0,36.0,561.0,122.0,1048.0,945.0
17.0,37.0,2098.0,31.0,67.0,100.0,429.0,4759.0,51.0,3634.0,2647.0,1689.0,461.0,30.0,337.0,3927.0,156.0,159.0,2102.0,1224.0,1481.0,1080.0,1325.0,499.0,690.0,34.0,515.0,137.0,1076.0,1038.0
20.0,24.0,1780.0,23.0,60.0,82.0,514.0,4323.0,39.0,3595.0,2608.0,1634.0,416.0,47.0,303.0,3539.0,148.0,125.0,2057.0,1134.0,1365.0,1020.0,2270.0,479.0,566.0,34.0,455.0,117.0,905.0,865.0
23.0,24.0,1817.0,23.0,94.0,78.0,499.0,4849.0,53.0,3244.0,2559.0,1425.0,388.0,30.0,264.0,3442.0,152.0,156.0,1839.0,1031.0,1288.0,751.0,1345.0,395.0,603.0,41.0,471.0,128.0,895.0,900.0
21.0,30.0,1707.0,22.0,52.0,73.0,382.0,4248.0,42.0,2974.0,2280.0,1431.0,358.0,37.0,277.0,3183.0,160.0,135.0,1637.0,853.0,1195.0,764.0,1195.0,409.0,507.0,33.0,460.0,113.0,871.0,774.0
15.0,40.0,1538.0,30.0,72.0,75.0,371.0,4422.0,43.0,3033.0,2145.0,1409.0,384.0,33.0,283.0,3286.0,113.0,117.0,1564.0,1007.0,1296.0,926.0,1137.0,391.0,549.0,32.0,439.0,111.0,960.0,907.0
38.0,27.0,1942.0,34.0,74.0,87.0,476.0,5344.0,46.0,3194.0,2369.0,1542.0,432.0,39.0,259.0,3476.0,112.0,152.0,1986.0,1006.0,1299.0,863.0,1153.0,453.0,622.0,23.0,492.0,112.0,1148.0,972.0
24.0,25.0,1923.0,29.0,67.0,64.0,472.0,5504.0,39.0,2544.0,2635.0,1040.0,411.0,22.0,229.0,2699.0,120.0,173.0,2082.0,802.0,878.0,926.0,1177.0,478.0,376.0,33.0,492.0,125.0,735.0,579.0
28.0,17.0,2008.0,30.0,72.0,81.0,423.0,5171.0,35.0,2446.0,2749.0,1008.0,388.0,30.0,235.0,2639.0,104.0,239.0,2147.0,772.0,884.0,909.0,1181.0,381.0,370.0,33.0,484.0,122.0,758.0,614.0
29.0,29.0,1848.0,33.0,57.0,78.0,360.0,5074.0,46.0,2289.0,2564.0,1011.0,398.0,26.0,211.0,2513.0,98.0,160.0,2333.0,754.0,869.0,836.0,1074.0,407.0,377.0,14.0,425.0,108.0,653.0,597.0
18.0,31.0,1788.0,24.0,70.0,77.0,472.0,5092.0,37.0,2121.0,2445.0,905.0,342.0,27.0,204.0,2549.0,165.0,195.0,2681.0,878.0,885.0,1004.0,1266.0,445.0,371.0,19.0,464.0,121.0,651.0,512.0
23.0,29.0,1735.0,27.0,54.0,73.0,399.0,4830.0,45.0,2329.0,2581.0,1031.0,389.0,29.0,199.0,2860.0,205.0,143.0,2381.0,823.0,1038.0,1160.0,1200.0,441.0,417.0,25.0,481.0,169.0,833.0,646.0
22.0,25.0,1657.0,21.0,70.0,96.0,393.0,4631.0,55.0,2789.0,2183.0,1360.0,393.0,36.0,251.0,3117.0,110.0,118.0,1959.0,1061.0,1413.0,889.0,1305.0,510.0,684.0,27.0,443.0,132.0,1034.0,786.0
10.0,23.0,2336.0,32.0,64.0,106.0,463.0,5526.0,68.0,3396.0,2593.0,1644.0,526.0,43.0,264.0,3678.0,108.0,171.0,2127.0,1245.0,1541.0,992.0,1648.0,1249.0,867.0,27.0,487.0,150.0,1245.0,997.0
13.0,21.0,2130.0,17.0,69.0,83.0,414.0,5030.0,50.0,2528.0,2610.0,1028.0,409.0,31.0,237.0,2822.0,86.0,209.0,2032.0,855.0,1070.0,1029.0,1563.0,725.0,509.0,24.0,445.0,166.0,793.0,593.0
10.0,24.0,2152.0,21.0,72.0,80.0,502.0,4925.0,46.0,2000.0,2733.0,893.0,420.0,19.0,226.0,2502.0,107.0,213.0,2037.0,700.0,931.0,855.0,1271.0,523.0,452.0,30.0,443.0,144.0,702.0,578.0
13.0,24.0,1968.0,26.0,58.0,80.0,472.0,5052.0,52.0,1966.0,2575.0,941.0,391.0,17.0,160.0,2458.0,99.0,159.0,2200.0,744.0,927.0,897.0,1154.0,486.0,447.0,19.0,458.0,167.0,682.0,556.0
22.0,27.0,1852.0,27.0,84.0,60.0,371.0,4524.0,27.0,1673.0,2709.0,741.0,494.0,13.0,138.0,2006.0,107.0,188.0,1759.0,629.0,828.0,800.0,1067.0,384.0,381.0,13.0,387.0,122.0,534.0,403.0
12.0,31.0,1707.0,25.0,86.0,59.0,310.0,4269.0,32.0,1732.0,4076.0,816.0,413.0,25.0,170.0,2147.0,132.0,166.0,1861.0,650.0,928.0,839.0,1091.0,533.0,373.0,21.0,404.0,148.0,630.0,441.0
12.0,19.0,1629.0,30.0,70.0,78.0,334.0,3966.0,39.0,1770.0,2485.0,906.0,403.0,23.0,159.0,1965.0,62.0,155.0,1574.0,685.0,965.0,753.0,1090.0,445.0,449.0,23.0,417.0,146.0,712.0,540.0
14.0,26.0,2036.0,23.0,84.0,80.0,437.0,4556.0,39.0,1970.0,2428.0,985.0,453.0,20.0,176.0,2214.0,60.0,146.0,1805.0,733.0,941.0,851.0,1241.0,443.0,504.0,21.0,492.0,177.0,717.0,580.0
23.0,18.0,2053.0,26.0,62.0,82.0,386.0,6380.0,32.0,1424.0,2323.0,592.0,441.0,10.0,133.0,1855.0,43.0,171.0,1841.0,474.0,609.0,727.0,1053.0,348.0,271.0,19.0,376.0,137.0,429.0,300.0
30.0,19.0,1975.0,24.0,65.0,44.0,370.0,4948.0,30.0,1234.0,2551.0,499.0,326.0,21.0,107.0,1534.0,56.0,205.0,1992.0,403.0,500.0,911.0,1033.0,346.0,216.0,17.0,403.0,158.0,399.0,298.0
20.0,23.0,2130.0,20.0,69.0,45.0,361.0,4926.0,29.0,1080.0,2474.0,486.0,369.0,12.0,110.0,1546.0,60.0,175.0,2021.0,408.0,515.0,788.0,1018.0,307.0,208.0,12.0,393.0,134.0,370.0,222.0
21.0,17.0,1999.0,37.0,90.0,52.0,334.0,4579.0,11.0,1022.0,2445.0,420.0,353.0,13.0,109.0,1544.0,77.0,477.0,1885.0,345.0,489.0,742.0,917.0,338.0,155.0,21.0,404.0,131.0,296.0,217.0
16.0,19.0,2004.0,30.0,99.0,55.0,337.0,5069.0,16.0,1049.0,2530.0,471.0,408.0,23.0,106.0,1473.0,114.0,187.0,2034.0,411.0,561.0,770.0,1263.0,260.0,226.0,10.0,380.0,125.0,346.0,259.0
13.0,28.0,1724.0,40.0,59.0,71.0,325.0,4455.0,29.0,1505.0,2099.0,750.0,396.0,20.0,151.0,1920.0,51.0,139.0,1924.0,598.0,826.0,796.0,1261.0,354.0,421.0,28.0,531.0,150.0,523.0,541.0
16.0,21.0,2166.0,24.0,78.0,78.0,418.0,6176.0,35.0,1913.0,2333.0,986.0,462.0,24.0,174.0,2218.0,38.0,175.0,2110.0,694.0,966.0,763.0,2036.0,543.0,512.0,24.0,825.0,154.0,671.0,663.0
20.0,21.0,2356.0,15.0,70.0,54.0,385.0,5508.0,32.0,1233.0,2617.0,609.0,433.0,18.0,124.0,1765.0,49.0,185.0,2028.0,452.0,588.0,1690.0,2081.0,2465.0,262.0,12.0,1041.0,124.0,352.0,282.0
20.0,26.0,2301.0,25.0,56.0,58.0,411.0,5228.0,30.0,934.0,2618.0,393.0,402.0,10.0,115.0,1438.0,42.0,199.0,1926.0,435.0,459.0,980.0,1954.0,844.0,155.0,10.0,2399.0,111.0,265.0,206.0
11.0,32.0,2189.0,16.0,104.0,65.0,465.0,4484.0,32.0,986.0,2529.0,415.0,339.0,9.0,89.0,1499.0,34.0,175.0,1919.0,444.0,465.0,913.0,1815.0,380.0,172.0,13.0,2014.0,169.0,315.0,279.0
24.0,25.0,1981.0,24.0,67.0,64.0,344.0,4187.0,27.0,947.0,2652.0,366.0,380.0,15.0,113.0,1539.0,62.0,172.0,2000.0,354.0,451.0,779.0,1402.0,298.0,155.0,14.0,847.0,163.0,286.0,222.0
12.0,23.0,1798.0,20.0,82.0,67.0,342.0,4241.0,26.0,922.0,2381.0,350.0,364.0,10.0,108.0,1290.0,63.0,166.0,1894.0,320.0,492.0,758.0,1786.0,426.0,195.0,13.0,632.0,149.0,300.0,234.0
18.0,12.0,1534.0,28.0,45.0,57.0,345.0,3830.0,24.0,1112.0,1894.0,561.0,319.0,20.0,118.0,1371.0,27.0,98.0,1670.0,398.0,534.0,725.0,1490.0,298.0,229.0,10.0,503.0,118.0,336.0,301.0
17.0,27.0,2197.0,20.0,60.0,50.0,436.0,4058.0,21.0,1161.0,2378.0,547.0,366.0,8.0,90.0,1495.0,38.0,130.0,1865.0,396.0,481.0,687.0,1310.0,335.0,227.0,28.0,558.0,156.0,346.0,291.0
8.0,30.0,2223.0,27.0,76.0,59.0,384.0,4604.0,43.0,958.0,3093.0,390.0,388.0,19.0,128.0,2565.0,30.0,212.0,1992.0,387.0,371.0,899.0,1188.0,429.0,139.0,10.0,457.0,172.0,303.0,204.0
14.0,26.0,2506.0,30.0,53.0,52.0,352.0,4286.0,22.0,777.0,2755.0,317.0,346.0,7.0,84.0,1611.0,30.0,195.0,2514.0,340.0,366.0,864.0,1007.0,343.0,151.0,15.0,467.0,131.0,211.0,178.0
10.0,37.0,3065.0,30.0,67.0,45.0,376.0,4344.0,28.0,848.0,2578.0,298.0,407.0,9.0,72.0,1287.0,42.0,191.0,2460.0,224.0,398.0,712.0,1063.0,292.0,121.0,10.0,436.0,128.0,195.0,158.0
8.0,32.0,2492.0,22.0,59.0,45.0,375.0,4217.0,31.0,700.0,2581.0,229.0,332.0,8.0,93.0,1351.0,51.0,208.0,2435.0,248.0,349.0,742.0,1296.0,334.0,97.0,13.0,429.0,117.0,196.0,165.0
17.0,45.0,2213.0,25.0,66.0,47.0,394.0,4256.0,24.0,808.0,2588.0,347.0,318.0,9.0,100.0,1673.0,64.0,179.0,2017.0,294.0,446.0,780.0,1136.0,239.0,150.0,13.0,537.0,127.0,227.0,212.0
22.0,14.0,1816.0,28.0,70.0,60.0,415.0,3786.0,34.0,1030.0,2092.0,525.0,320.0,13.0,110.0,1521.0,36.0,126.0,1756.0,400.0,535.0,760.0,955.0,287.0,221.0,8.0,444.0,124.0,351.0,306.0
32.0,36.0,2239.0,18.0,60.0,62.0,511.0,4030.0,21.0,946.0,2278.0,506.0,395.0,14.0,94.0,1512.0,29.0,148.0,1998.0,428.0,464.0,968.0,1289.0,426.0,176.0,11.0,406.0,151.0,266.0,253.0
14.0,25.0,2118.0,33.0,99.0,45.0,456.0,4107.0,22.0,780.0,2701.0,309.0,320.0,7.0,92.0,1273.0,29.0,219.0,2165.0,296.0,360.0,876.0,1946.0,329.0,145.0,9.0,398.0,126.0,206.0,149.0
12.0,27.0,2095.0,10.0,93.0,53.0,361.0,3934.0,26.0,645.0,2618.0,259.0,318.0,9.0,74.0,1286.0,33.0,196.0,2272.0,221.0,326.0,700.0,1151.0,396.0,89.0,5.0,532.0,139.0,166.0,122.0
20.0,27.0,1954.0,16.0,79.0,48.0,334.0,3950.0,33.0,620.0,2441.0,245.0,290.0,6.0,70.0,1100.0,31.0,198.0,2009.0,274.0,362.0,687.0,1038.0,291.0,102.0,10.0,380.0,140.0,166.0,122.0
15.0,18.0,1861.0,25.0,66.0,48.0,341.0,3855.0,30.0,617.0,2458.0,226.0,279.0,9.0,81.0,1027.0,32.0,167.0,2217.0,199.0,290.0,760.0,963.0,264.0,92.0,5.0,384.0,121.0,140.0,115.0
19.0,23.0,1993.0,17.0,60.0,48.0,352.0,3965.0,21.0,635.0,2404.0,242.0,312.0,10.0,72.0,1021.0,32.0,176.0,2015.0,263.0,336.0,717.0,947.0,326.0,89.0,7.0,437.0,123.0,167.0,130.0
10.0,16.0,2257.0,18.0,64.0,58.0,442.0,3756.0,24.0,684.0,2184.0,318.0,316.0,7.0,70.0,1088.0,34.0,104.0,1824.0,291.0,327.0,891.0,1007.0,414.0,138.0,15.0,438.0,107.0,230.0,184.0
14.0,13.0,2182.0,14.0,69.0,58.0,423.0,4153.0,18.0,845.0,2900.0,379.0,389.0,9.0,70.0,1459.0,55.0,104.0,2373.0,379.0,377.0,1149.0,1120.0,403.0,169.0,7.0,441.0,185.0,255.0,232.0
18.0,23.0,1940.0,28.0,64.0,84.0,358.0,4013.0,26.0,704.0,2468.0,290.0,343.0,3.0,80.0,1177.0,33.0,163.0,2138.0,335.0,327.0,816.0,1067.0,298.0,151.0,15.0,413.0,182.0,198.0,181.0
21.0,25.0,2238.0,28.0,59.0,76.0,378.0,4445.0,57.0,794.0,2787.0,364.0,456.0,10.0,163.0,1337.0,22.0,148.0,2574.0,731.0,375.0,1183.0,1180.0,394.0,165.0,9.0,488.0,168.0,243.0,208.0
13.0,29.0,1997.0,20.0,36.0,48.0,329.0,4185.0,32.0,587.0,2639.0,233.0,310.0,11.0,53.0,1016.0,13.0,142.0,1997.0,892.0,347.0,1204.0,1290.0,573.0,97.0,12.0,418.0,141.0,152.0,113.0
26.0,19.0,1908.0,18.0,65.0,45.0,335.0,4037.0,34.0,579.0,2360.0,203.0,290.0,11.0,82.0,1057.0,39.0,139.0,2032.0,431.0,282.0,941.0,1011.0,358.0,79.0,6.0,379.0,156.0,154.0,100.0
26.0,24.0,1825.0,19.0,56.0,40.0,321.0,3761.0,17.0,499.0,2288.0,213.0,322.0,9.0,69.0,1070.0,28.0,149.0,1707.0,250.0,313.0,727.0,1015.0,342.0,88.0,12.0,429.0,140.0,160.0,106.0
25.0,22.0,1623.0,14.0,89.0,39.0,340.0,3753.0,34.0,681.0,2266.0,279.0,316.0,6.0,84.0,1189.0,17.0,87.0,1825.0,309.0,371.0,713.0,895.0,352.0,138.0,6.0,468.0,262.0,256.0,160.0
11.0,32.0,1921.0,14.0,92.0,53.0,322.0,4236.0,23.0,719.0,2407.0,263.0,340.0,13.0,67.0,1224.0,14.0,113.0,1857.0,286.0,291.0,780.0,889.0,340.0,117.0,8.0,432.0,351.0,257.0,154.0
12.0,20.0,2029.0,20.0,83.0,74.0,303.0,4201.0,29.0,526.0,2647.0,167.0,296.0,6.0,106.0,1131.0,19.0,179.0,1768.0,194.0,287.0,658.0,1169.0,323.0,58.0,8.0,433.0,408.0,178.0,81.0
8.0,42.0,1793.0,17.0,93.0,42.0,373.0,4079.0,36.0,453.0,2466.0,160.0,267.0,7.0,66.0,952.0,24.0,159.0,1912.0,190.0,235.0,826.0,1673.0,303.0,53.0,9.0,361.0,377.0,165.0,104.0
22.0,19.0,1929.0,20.0,99.0,97.0,409.0,4121.0,26.0,438.0,2413.0,122.0,336.0,4.0,74.0,979.0,12.0,166.0,1856.0,182.0,260.0,827.0,1057.0,314.0,71.0,4.0,356.0,406.0,159.0,94.0
17.0,21.0,1997.0,13.0,90.0,42.0,320.0,4475.0,27.0,519.0,2621.0,133.0,374.0,4.0,74.0,1032.0,21.0,143.0,1713.0,190.0,238.0,788.0,1051.0,315.0,56.0,9.0,403.0,465.0,165.0,66.0
33.0,27.0,1869.0,21.0,82.0,40.0,342.0,4195.0,14.0,482.0,2442.0,167.0,298.0,9.0,65.0,1049.0,30.0,153.0,1669.0,195.0,255.0,778.0,888.0,267.0,69.0,6.0,359.0,525.0,171.0,86.0
22.0,24.0,2100.0,21.0,78.0,60.0,558.0,5290.0,26.0,573.0,2150.0,227.0,421.0,6.0,71.0,1081.0,18.0,108.0,1558.0,250.0,267.0,746.0,1035.0,340.0,127.0,7.0,454.0,467.0,202.0,113.0
18.0,29.0,2246.0,14.0,76.0,61.0,440.0,4843.0,23.0,627.0,2543.0,280.0,445.0,7.0,83.0,1250.0,19.0,144.0,1809.0,278.0,284.0,920.0,1100.0,368.0,128.0,15.0,437.0,557.0,238.0,149.0
14.0,20.0,1980.0,21.0,66.0,72.0,427.0,4397.0,19.0,553.0,2468.0,160.0,342.0,6.0,69.0,1090.0,18.0,142.0,1664.0,320.0,240.0,754.0,1035.0,410.0,47.0,3.0,344.0,466.0,141.0,82.0
17.0,32.0,1885.0,22.0,71.0,24.0,360.0,4427.0,27.0,388.0,2522.0,134.0,328.0,5.0,62.0,1146.0,18.0,175.0,1721.0,209.0,228.0,754.0,954.0,267.0,54.0,5.0,406.0,447.0,116.0,80.0
19.0,18.0,1894.0,28.0,79.0,58.0,402.0,4496.0,13.0,505.0,2697.0,144.0,379.0,4.0,74.0,1055.0,13.0,201.0,1779.0,247.0,297.0,967.0,909.0,304.0,64.0,8.0,376.0,575.0,142.0,77.0
18.0,26.0,1946.0,17.0,75.0,34.0,334.0,4276.0,27.0,492.0,2664.0,157.0,313.0,13.0,50.0,1068.0,33.0,171.0,1824.0,196.0,266.0,909.0,951.0,345.0,41.0,6.0,375.0,635.0,150.0,68.0
17.0,36.0,1796.0,26.0,84.0,41.0,302.0,4273.0,26.0,546.0,2531.0,171.0,304.0,9.0,71.0,1115.0,20.0,184.0,1868.0,202.0,271.0,776.0,893.0,316.0,71.0,6.0,391.0,549.0,184.0,84.0
25.0,28.0,1925.0,18.0,79.0,38.0,402.0,3904.0,13.0,496.0,2401.0,164.0,336.0,6.0,93.0,1019.0,17.0,123.0,1643.0,270.0,236.0,767.0,912.0,281.0,103.0,4.0,427.0,455.0,215.0,108.0
17.0,24.0,2251.0,18.0,76.0,53.0,474.0,4702.0,21.0,593.0,2580.0,223.0,403.0,10.0,53.0,1169.0,18.0,94.0,1821.0,416.0,209.0,843.0,1061.0,405.0,88.0,12.0,412.0,736.0,178.0,87.0
16.0,31.0,2105.0,20.0,146.0,58.0,401.0,4208.0,24.0,479.0,2743.0,135.0,310.0,13.0,68.0,1012.0,16.0,210.0,1750.0,201.0,234.0,673.0,941.0,275.0,67.0,7.0,355.0,516.0,149.0,72.0
18.0,30.0,1947.0,20.0,168.0,43.0,384.0,4127.0,40.0,435.0,2582.0,115.0,411.0,5.0,64.0,952.0,15.0,171.0,1780.0,213.0,265.0,798.0,943.0,298.0,56.0,11.0,384.0,392.0,128.0,79.0
20.0,25.0,1978.0,18.0,169.0,67.0,412.0,4195.0,27.0,490.0,2569.0,130.0,358.0,7.0,50.0,1175.0,10.0,168.0,1707.0,226.0,264.0,758.0,992.0,313.0,39.0,3.0,393.0,333.0,140.0,80.0
32.0,28.0,1975.0,16.0,164.0,66.0,502.0,4909.0,29.0,479.0,2505.0,141.0,469.0,8.0,64.0,1118.0,13.0,211.0,1847.0,179.0,215.0,811.0,1046.0,334.0,46.0,9.0,385.0,326.0,169.0,71.0
19.0,18.0,1957.0,33.0,173.0,65.0,392.0,4592.0,26.0,480.0,2419.0,136.0,377.0,10.0,67.0,1107.0,24.0,190.0,1666.0,155.0,227.0,766.0,982.0,276.0,78.0,8.0,393.0,379.0,136.0,58.0
21.0,19.0,1961.0,13.0,184.0,47.0,328.0,4327.0,20.0,439.0,2199.0,162.0,379.0,8.0,73.0,1290.0,10.0,131.0,1581.0,217.0,173.0,844.0,937.0,287.0,82.0,5.0,396.0,346.0,154.0,99.0
22.0,23.0,2321.0,21.0,179.0,50.0,427.0,4919.0,15.0,507.0,2642.0,177.0,413.0,10.0,60.0,1272.0,0.0,149.0,1916.0,733.0,196.0,936.0,1081.0,340.0,76.0,9.0,376.0,490.0,254.0,116.0
14.0,25.0,1874.0,19.0,186.0,47.0,390.0,4341.0,21.0,500.0,2509.0,133.0,332.0,2.0,71.0,1077.0,0.0,146.0,1779.0,344.0,222.0,757.0,1058.0,334.0,91.0,7.0,409.0,449.0,187.0,76.0
